date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	08:34:07	4	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	7	0	1009	0	2	wise	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	6	0	1359	0	13	serious	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	4	0	2592	0	3	happy	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	6	0	1696	0	1	generous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	6	0	1130	0	4	good-natured	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	5	0	1858	0	14	restrained	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	6	0	1856	0	12	persistent	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	16	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	13:28:02	47	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	16133	0	1	IF_pretest.jpg	50pct	50pct	100	1	consent.jpg	75	70	100	1	no_consent.jpg	75	30	100
070913	13:28:02	47	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	6	0	13515	0	10	humane	40pct	50pct	17	1	How POSITIVE is someone who is:	30pct	50pct	17	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	7	0	3961	0	1	generous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	5	0	2717	0	11	good-looking	40pct	50pct	32	1	How POSITIVE is someone who is:	30pct	50pct	32	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	4	0	2714	0	7	popular	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	4	0	1766	0	12	persistent	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	4	0	1844	0	9	important	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	6	0	1370	0	8	reliable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	7	0	2819	0	18	honest	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	6	0	1991	0	5	humorous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	6	0	1267	0	2	wise	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	6	0	1093	0	3	happy	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	7	0	1567	0	6	sociable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	7	0	1855	0	16	imaginative	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	3	0	2053	0	14	restrained	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	6	0	1209	0	4	good-natured	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	5	0	1922	0	15	altruistic	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	4	0	1772	0	13	serious	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	5	0	1770	0	17	strong	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:28:02	47	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	17	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	08:35:31	7	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	4309	0	1	IF_pretest.jpg	50pct	50pct	118	1	consent.jpg	75	70	118	1	no_consent.jpg	75	30	118
070913	08:35:31	7	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	6	0	5110	0	6	sociable	40pct	50pct	47	1	How POSITIVE is someone who is:	30pct	50pct	47	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	5	0	3224	0	11	good-looking	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	7	0	2628	0	8	reliable	40pct	50pct	59	1	How POSITIVE is someone who is:	30pct	50pct	59	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	7	0	1867	0	2	wise	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	5	0	1975	0	13	serious	40pct	50pct	17	1	How POSITIVE is someone who is:	30pct	50pct	17	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	6	0	2158	0	5	humorous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	7	0	1535	0	10	humane	40pct	50pct	14	1	How POSITIVE is someone who is:	30pct	50pct	14	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	7	0	948	0	18	honest	40pct	50pct	14	1	How POSITIVE is someone who is:	30pct	50pct	14	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	5	0	2213	0	14	restrained	40pct	50pct	17	1	How POSITIVE is someone who is:	30pct	50pct	17	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	4	0	2063	0	9	important	40pct	50pct	18	1	How POSITIVE is someone who is:	30pct	50pct	18	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	5	0	1595	0	3	happy	40pct	50pct	17	1	How POSITIVE is someone who is:	30pct	50pct	17	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	5	0	1602	0	15	altruistic	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	6	0	1301	0	4	good-natured	40pct	50pct	63	1	How POSITIVE is someone who is:	30pct	50pct	63	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	5	0	1901	0	17	strong	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	5	0	2531	0	1	generous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	5	0	1397	0	7	popular	40pct	50pct	32	1	How POSITIVE is someone who is:	30pct	50pct	32	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	6	0	1651	0	12	persistent	40pct	50pct	33	1	How POSITIVE is someone who is:	30pct	50pct	33	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	5	0	2029	0	16	imaginative	40pct	50pct	33	1	How POSITIVE is someone who is:	30pct	50pct	33	0	0	0	0	0
070913	08:35:31	7	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	27	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	08:56:54	24	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	1288	0	1	IF_pretest.jpg	50pct	50pct	116	1	consent.jpg	75	70	116	1	no_consent.jpg	75	30	116
070913	08:56:54	24	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	6	0	7002	0	9	important	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	5	0	4130	0	17	strong	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	3	0	2529	0	13	serious	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	7	0	2403	0	1	generous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	6	0	1362	0	11	good-looking	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	7	0	1536	0	18	honest	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	7	0	1042	0	10	humane	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	5	0	1301	0	16	imaginative	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	6	0	1001	0	6	sociable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	4	0	3084	0	2	wise	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	7	0	1175	0	3	happy	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	7	0	1479	0	7	popular	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	7	0	1661	0	5	humorous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	5	0	2316	0	12	persistent	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	5	0	893	0	8	reliable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	7	0	1928	0	15	altruistic	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	3	0	2110	0	14	restrained	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	6	0	1155	0	4	good-natured	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:56:54	24	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	16	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	09:42:57	11	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	3795	0	1	IF_pretest.jpg	50pct	50pct	100	1	consent.jpg	75	70	100	1	no_consent.jpg	75	30	100
070913	09:42:57	11	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	6	0	13896	0	16	imaginative	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	4	0	3249	0	15	altruistic	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	4	0	1866	0	11	good-looking	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	4	0	2127	0	17	strong	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	4	0	1961	0	9	important	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	5	0	1537	0	13	serious	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	6	0	1772	0	4	good-natured	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	6	0	2298	0	6	sociable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	7	0	1559	0	1	generous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	6	0	1248	0	18	honest	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	4	0	2157	0	12	persistent	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	5	0	3349	0	14	restrained	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	6	0	1375	0	8	reliable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	6	0	1229	0	5	humorous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	6	0	1941	0	2	wise	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	6	0	1914	0	10	humane	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	4	0	1869	0	7	popular	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:42:57	11	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	5	0	1097	0	3	happy	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	09:45:33	15	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	1006	0	1	IF_pretest.jpg	50pct	50pct	100	1	consent.jpg	75	70	100	1	no_consent.jpg	75	30	100
070913	09:45:33	15	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	4	0	2865	0	12	persistent	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	6	0	1158	0	2	wise	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	6	0	1262	0	16	imaginative	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	5	0	1271	0	3	happy	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	5	0	1348	0	6	sociable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	4	0	1752	0	11	good-looking	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	6	0	1326	0	4	good-natured	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	4	0	1013	0	17	strong	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	6	0	1088	0	10	humane	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	7	0	1775	0	1	generous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	4	0	1208	0	13	serious	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	4	0	1079	0	7	popular	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	5	0	1265	0	8	reliable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	6	0	945	0	5	humorous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	6	0	1091	0	18	honest	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	4	0	1241	0	15	altruistic	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	5	0	1044	0	14	restrained	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	4	0	1168	0	9	important	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	09:45:33	15	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	16	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	11:52:35	35	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	4084	0	1	IF_pretest.jpg	50pct	50pct	117	1	consent.jpg	75	70	117	1	no_consent.jpg	75	30	117
070913	11:52:35	35	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	6	0	4028	0	6	sociable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	6	0	1970	0	18	honest	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	6	0	2340	0	5	humorous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	4	0	2004	0	11	good-looking	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	5	0	1516	0	8	reliable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	6	0	1348	0	9	important	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	7	0	1359	0	2	wise	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	7	0	1270	0	15	altruistic	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	6	0	1791	0	10	humane	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	6	0	1195	0	16	imaginative	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	5	0	1847	0	17	strong	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	4	0	2761	0	7	popular	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	5	0	1143	0	1	generous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	4	0	2110	0	13	serious	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	5	0	1009	0	4	good-natured	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:52:35	35	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	6	0	1307	0	3	happy	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
